latitude,longitude,state,district,elevation_m,slope_deg,susceptibility_score,rainfall_trigger,soil_moisture_trigger,risk_score,risk_level,nearest_road_km,nearest_settlement_km,exposure_score,command_priority_score,alert_level,alert_status,alert_message
24.786357,93.657951,Manipur,Noney,548.9612426757812,47.01667487615094,100.0,100.0,70.0,95.5,CRITICAL,0.0169146203011298,0.7692075864257415,96.0,93.98020966737452,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.02 km; nearest settlement 0.77 km. Immediate field verification and preparedness recommended.
23.281219,92.869608,Mizoram,Serchhip,1013.699462890625,46.35586679050381,100.0,100.0,70.0,95.5,CRITICAL,0.0474786317126667,0.6155430861841117,96.0,93.87282835345687,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.05 km; nearest settlement 0.62 km. Immediate field verification and preparedness recommended.
22.837809,92.798653,Mizoram,Lunglei,1161.1640625,46.2770538329302,100.0,100.0,70.0,95.5,CRITICAL,0.0182823509763241,0.6683736384248472,96.0,93.86002124785115,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.02 km; nearest settlement 0.67 km. Immediate field verification and preparedness recommended.
23.701047,93.190913,Mizoram,Khawzawl,1146.067626953125,57.43075967795114,100.0,100.0,70.0,95.5,CRITICAL,0.0086383819672611,1.0781648619345714,90.0,93.85749844766706,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.01 km; nearest settlement 1.08 km. Immediate field verification and preparedness recommended.
24.19265,92.944583,Mizoram,Aizawl,539.1237182617188,46.09326051958026,100.0,100.0,70.0,95.5,CRITICAL,0.0094949914505475,0.7865966970629609,96.0,93.8301548344318,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.01 km; nearest settlement 0.79 km. Immediate field verification and preparedness recommended.
23.71446389,92.71146389,Mizoram,Aizawl,977.66943359375,45.2331255543978,100.0,100.0,70.0,95.5,CRITICAL,0.0023022026543421,0.9848674179948732,96.0,93.69038290258965,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.00 km; nearest settlement 0.98 km. Immediate field verification and preparedness recommended.
25.042408,92.434525,Meghalaya,Cachar,291.00006103515625,45.19104843894115,100.0,100.0,70.0,95.5,CRITICAL,0.0009764588349292,0.908710969964295,96.0,93.68354537132794,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.00 km; nearest settlement 0.91 km. Immediate field verification and preparedness recommended.
22.688472,92.842907,Mizoram,Lunglei,942.5673217773438,44.9508543897839,99.89078753285311,100.0,70.0,95.43993314306923,CRITICAL,0.0178873704126617,0.838785952555137,96.0,93.60847372418141,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.4%. Nearest road 0.02 km; nearest settlement 0.84 km. Immediate field verification and preparedness recommended.
24.021514,92.673778,Mizoram,Kolasib,681.5906372070312,44.73938634203556,99.42085853785679,100.0,70.0,95.18147219582124,CRITICAL,0.0082233613210311,0.9534459247016186,96.0,93.41903359807351,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.2%. Nearest road 0.01 km; nearest settlement 0.95 km. Immediate field verification and preparedness recommended.
23.687031,93.203106,Mizoram,Khawzawl,1152.5653076171875,43.30254137531632,96.22786972292516,100.0,70.0,93.42532834760885,CRITICAL,0.0027490343198661,0.481539917259657,100.0,93.3418599820542,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 93.4%. Nearest road 0.00 km; nearest settlement 0.48 km. Immediate field verification and preparedness recommended.
23.71805556,92.86638889,Mizoram,Aizawl,802.272216796875,53.60379932552643,100.0,100.0,70.0,95.5,CRITICAL,0.148195276799284,1.3538759936320648,90.0,93.23561739039805,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.15 km; nearest settlement 1.35 km. Immediate field verification and preparedness recommended.
23.546627,93.381058,Mizoram,Champhai,1667.7344970703125,52.31045200224105,100.0,100.0,70.0,95.5,CRITICAL,0.0380523449322938,1.2854830427474495,90.0,93.02544845036417,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.04 km; nearest settlement 1.29 km. Immediate field verification and preparedness recommended.
24.79083333,93.72333333,Manipur,Kangpokpi,1061.17724609375,44.29004950425999,98.42233223168887,100.0,70.0,94.63228272742887,CRITICAL,0.0214981309596637,0.7593298819086272,96.0,93.01650268089956,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.6%. Nearest road 0.02 km; nearest settlement 0.76 km. Immediate field verification and preparedness recommended.
23.73944444,92.71472222,Mizoram,Aizawl,1077.225830078125,51.960951643248265,100.0,100.0,70.0,95.5,CRITICAL,0.0875846807028344,1.4664649206671352,90.0,92.96865464202784,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.09 km; nearest settlement 1.47 km. Immediate field verification and preparedness recommended.
24.842944,93.439972,Manipur,Tamenglong,855.0238647460938,44.91042870592913,99.80095267984251,100.0,70.0,95.39052397391339,CRITICAL,0.2891145696105055,0.3546425708253709,94.0,92.96725904906152,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.4%. Nearest road 0.29 km; nearest settlement 0.35 km. Immediate field verification and preparedness recommended.
25.042556,92.435028,Meghalaya,Cachar,286.5806884765625,44.08559153876852,97.96798119726337,100.0,70.0,94.38238965849486,CRITICAL,0.0144536641055266,0.9527399462967692,96.0,92.83334242014679,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.4%. Nearest road 0.01 km; nearest settlement 0.95 km. Immediate field verification and preparedness recommended.
23.1915,93.011024,Mizoram,Serchhip,880.4755859375,44.04473019433676,97.87717820963724,100.0,70.0,94.33244801530049,CRITICAL,0.0101589659671135,0.8527814434078971,96.0,92.79673746576,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.3%. Nearest road 0.01 km; nearest settlement 0.85 km. Immediate field verification and preparedness recommended.
23.315355,92.790619,Mizoram,Serchhip,615.0633544921875,43.926898685057175,97.61533041123816,100.0,70.0,94.188431726181,CRITICAL,0.008496428931246,0.5820736288265846,96.0,92.69118007203039,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.2%. Nearest road 0.01 km; nearest settlement 0.58 km. Immediate field verification and preparedness recommended.
23.300787,92.853572,Mizoram,Serchhip,997.9571533203124,42.50732675374909,94.46072611944243,100.0,70.0,92.45339936569334,CRITICAL,0.0520647930901392,0.2311926924438671,100.0,92.62948021690022,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 92.5%. Nearest road 0.05 km; nearest settlement 0.23 km. Immediate field verification and preparedness recommended.
22.902401,92.941025,Mizoram,Hnahthial,435.6213073730469,49.85986739735856,100.0,100.0,70.0,95.5,CRITICAL,0.0235244167684185,1.093650659381424,90.0,92.62722845207077,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.02 km; nearest settlement 1.09 km. Immediate field verification and preparedness recommended.
23.2747,92.647873,Mizoram,Lunglei,641.06689453125,43.8413909878096,97.42531330624357,100.0,70.0,94.08392231843396,CRITICAL,0.1065095870503186,0.8251896681671821,96.0,92.61457942657944,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.1%. Nearest road 0.11 km; nearest settlement 0.83 km. Immediate field verification and preparedness recommended.
23.209055,92.540611,Mizoram,Lunglei,660.4329223632812,43.58069753795652,96.84599452879226,100.0,70.0,93.76529699083575,CRITICAL,0.0126847080887901,0.8330974994958051,96.0,92.38104154441939,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 93.8%. Nearest road 0.01 km; nearest settlement 0.83 km. Immediate field verification and preparedness recommended.
23.73361111,92.85305556,Mizoram,Aizawl,857.8385620117188,48.153907362868885,100.0,100.0,70.0,95.5,CRITICAL,0.1124042872570097,1.33210699844567,90.0,92.35000994646619,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.11 km; nearest settlement 1.33 km. Immediate field verification and preparedness recommended.
23.980749,93.28653,Mizoram,Saitual,1413.5257568359375,46.99798094006076,100.0,100.0,70.0,95.5,CRITICAL,0.0410038286930881,1.310491499860163,90.0,92.16217190275987,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.04 km; nearest settlement 1.31 km. Immediate field verification and preparedness recommended.
23.204981,92.57457,Mizoram,Lunglei,801.755126953125,46.876818505208135,100.0,100.0,70.0,95.5,CRITICAL,0.0199087281212506,1.3989160199173158,90.0,92.14248300709632,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.02 km; nearest settlement 1.40 km. Immediate field verification and preparedness recommended.
23.288105,92.857432,Mizoram,Serchhip,861.4437255859375,46.54219595151841,100.0,100.0,70.0,95.5,CRITICAL,0.0146392640144682,1.4686563508291708,90.0,92.08810684212173,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.01 km; nearest settlement 1.47 km. Immediate field verification and preparedness recommended.
23.197752,93.007805,Mizoram,Serchhip,943.0489501953124,46.37701134060965,100.0,100.0,70.0,95.5,CRITICAL,0.0170962141051287,1.42473623722028,90.0,92.06126434284906,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.02 km; nearest settlement 1.42 km. Immediate field verification and preparedness recommended.
23.713131,92.798942,Mizoram,Aizawl,220.0153961181641,46.34463906677247,100.0,100.0,70.0,95.5,CRITICAL,0.1458454749119102,1.047162718872593,90.0,92.05600384835053,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.15 km; nearest settlement 1.05 km. Immediate field verification and preparedness recommended.
23.811722,92.959917,Mizoram,Aizawl,1329.897705078125,41.81273199990049,92.91718222200109,100.0,70.0,91.60445022210061,CRITICAL,0.0069239034594355,0.4538948479569568,100.0,92.00723908324419,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.6%. Nearest road 0.01 km; nearest settlement 0.45 km. Immediate field verification and preparedness recommended.
23.71583333,92.72444444,Mizoram,Aizawl,914.8074340820312,45.92295127441221,100.0,100.0,70.0,95.5,CRITICAL,0.0611144189871676,1.2623302938899408,90.0,91.98747958209198,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.06 km; nearest settlement 1.26 km. Immediate field verification and preparedness recommended.
22.813019,92.805801,Mizoram,Lunglei,937.7946166992188,41.76889641604239,92.81976981342753,100.0,70.0,91.55087339738515,CRITICAL,0.0146208931628395,0.1302736689630094,100.0,91.96796970603798,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.6%. Nearest road 0.01 km; nearest settlement 0.13 km. Immediate field verification and preparedness recommended.
23.76944444,92.73583333,Mizoram,Aizawl,1256.2698974609375,45.753595803443694,100.0,100.0,70.0,95.5,CRITICAL,0.0109389229937763,1.7422861889469787,90.0,91.95995931805959,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.01 km; nearest settlement 1.74 km. Immediate field verification and preparedness recommended.
23.706667,92.714694,Mizoram,Aizawl,1017.1982421875,41.75226609941822,92.78281355426272,100.0,70.0,91.5305474548445,CRITICAL,0.0003831920180678,0.3000554092118771,100.0,91.95307171406216,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.5%. Nearest road 0.00 km; nearest settlement 0.30 km. Immediate field verification and preparedness recommended.
23.603629,93.355925,Mizoram,Champhai,1363.5941162109375,41.74643076980868,92.76984615513041,100.0,70.0,91.52341538532173,CRITICAL,0.0094012660514468,0.4471788758845419,100.0,91.94784423128695,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.5%. Nearest road 0.01 km; nearest settlement 0.45 km. Immediate field verification and preparedness recommended.
22.83664,92.80347,Mizoram,Lunglei,1259.615966796875,41.64397046278373,92.54215658396384,100.0,70.0,91.39818612118012,CRITICAL,0.174181390742533,0.3034032916345389,100.0,91.85605687291041,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.4%. Nearest road 0.17 km; nearest settlement 0.30 km. Immediate field verification and preparedness recommended.
24.190711,92.943593,Mizoram,Aizawl,505.5074462890625,42.98131785452141,95.51403967671423,100.0,70.0,93.03272182219283,CRITICAL,0.0131625627489993,0.6853604446234505,96.0,91.84409724467542,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 93.0%. Nearest road 0.01 km; nearest settlement 0.69 km. Immediate field verification and preparedness recommended.
24.981031,93.654678,Manipur,Tamenglong,1089.602783203125,56.20434543809952,100.0,100.0,70.0,95.5,CRITICAL,0.4005907026908411,1.13655917979637,84.0,91.84320613369117,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.5%. Nearest road 0.40 km; nearest settlement 1.14 km. Immediate field verification and preparedness recommended.
25.043667,92.425444,Meghalaya,East Jaintia Hills,206.6108856201172,41.599959527661376,92.44435450591418,100.0,70.0,91.34439497825281,CRITICAL,0.005649746321732,0.2933488444152646,100.0,91.81663041019665,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.3%. Nearest road 0.01 km; nearest settlement 0.29 km. Immediate field verification and preparedness recommended.
23.305323,92.852358,Mizoram,Serchhip,1066.65625,42.75071246035028,95.00158324522285,100.0,70.0,92.75087078487257,CRITICAL,0.0146892024770206,0.7243516624908292,96.0,91.63751324573045,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 92.8%. Nearest road 0.01 km; nearest settlement 0.72 km. Immediate field verification and preparedness recommended.
24.270806,94.125139,Manipur,Chandel,1141.2073974609375,44.61697079195082,99.14882398211293,100.0,70.0,95.03185319016211,CRITICAL,0.0863548351352203,1.2853441961075045,90.0,91.49436966778927,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 95.0%. Nearest road 0.09 km; nearest settlement 1.29 km. Immediate field verification and preparedness recommended.
23.70827778,92.71711111,Mizoram,Aizawl,1018.9403686523438,41.15442610174546,91.45428022610102,100.0,70.0,90.79985412435556,CRITICAL,0.0043748009027489,0.0333982877521532,100.0,91.41750671614697,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.8%. Nearest road 0.00 km; nearest settlement 0.03 km. Immediate field verification and preparedness recommended.
23.367333,93.380083,Mizoram,,833.440673828125,41.10595757327496,91.34657238505545,100.0,70.0,90.7406148117805,CRITICAL,0.0122724990196087,0.4565992015828166,100.0,91.37408699272547,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.7%. Nearest road 0.01 km; nearest settlement 0.46 km. Immediate field verification and preparedness recommended.
25.054917,92.800333,Assam,Cachar,111.39034271240234,41.09681245395552,91.32624989767893,100.0,70.0,90.72943744372341,CRITICAL,0.0143991484526787,0.1676134287956232,100.0,91.36589449000182,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.7%. Nearest road 0.01 km; nearest settlement 0.17 km. Immediate field verification and preparedness recommended.
22.389999,92.862999,Mizoram,Lawngtlai,533.1036376953125,44.46533912140545,98.81186471423433,100.0,70.0,94.8465255928289,CRITICAL,0.0431628757919427,1.6694682738489943,90.0,91.35853296292571,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.8%. Nearest road 0.04 km; nearest settlement 1.67 km. Immediate field verification and preparedness recommended.
23.73053889,92.716019,Mizoram,Aizawl,1034.060791015625,41.06443986906682,91.25431082014848,100.0,70.0,90.68987095108167,CRITICAL,0.0108575635986109,0.4028661271493998,100.0,91.33689404937235,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.7%. Nearest road 0.01 km; nearest settlement 0.40 km. Immediate field verification and preparedness recommended.
23.314408,92.808662,Mizoram,Serchhip,486.2494812011719,40.88603714758817,90.85786032797371,100.0,70.0,90.47182318038554,CRITICAL,0.0037164550333121,0.3057662330674352,100.0,91.1770749447144,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.5%. Nearest road 0.00 km; nearest settlement 0.31 km. Immediate field verification and preparedness recommended.
25.032989,92.462214,Assam,Cachar,79.60272216796875,40.849264696589294,90.77614377019843,100.0,70.0,90.42687907360914,CRITICAL,0.0178559695776686,0.1599163344278016,100.0,91.14413295736125,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.4%. Nearest road 0.02 km; nearest settlement 0.16 km. Immediate field verification and preparedness recommended.
23.382695,93.116001,Mizoram,Khawzawl,1185.251953125,44.11591695788371,98.03537101751935,100.0,70.0,94.41945405963565,CRITICAL,0.0116870229242245,1.0517479183126095,90.0,91.04550894143749,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.4%. Nearest road 0.01 km; nearest settlement 1.05 km. Immediate field verification and preparedness recommended.
23.54277778,92.70333333,Mizoram,Aizawl,905.5172729492188,44.026497407048176,97.8366609045515,100.0,70.0,94.31016349750332,CRITICAL,0.0360909434919803,1.269424594888035,90.0,90.96540392714732,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.3%. Nearest road 0.04 km; nearest settlement 1.27 km. Immediate field verification and preparedness recommended.
23.607873,93.351351,Mizoram,Champhai,1391.351318359375,40.58991628870064,90.19981397489032,100.0,70.0,90.10989768618967,CRITICAL,0.0013089825439715,0.2825731521427936,100.0,90.91180000862764,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.1%. Nearest road 0.00 km; nearest settlement 0.28 km. Immediate field verification and preparedness recommended.
23.70666667,92.71444444,Mizoram,Aizawl,1022.107666015625,40.49522591987623,89.9893909330583,100.0,70.0,89.99416501318207,CRITICAL,0.010393928903522,0.3232649826916624,100.0,90.82697321988914,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 90.0%. Nearest road 0.01 km; nearest settlement 0.32 km. Immediate field verification and preparedness recommended.
23.740028,92.709861,Mizoram,Aizawl,886.758544921875,43.84907335064912,97.44238522366471,100.0,70.0,94.09331187301561,CRITICAL,0.0066756552849928,1.7447875836096478,90.0,90.80646154328984,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 94.1%. Nearest road 0.01 km; nearest settlement 1.74 km. Immediate field verification and preparedness recommended.
24.700417,94.199306,Manipur,Kamjong,1270.069091796875,43.67873805613944,97.06386234697652,100.0,70.0,93.8851242908371,CRITICAL,0.0087669112031212,1.579044263678123,90.0,90.65386950862491,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 93.9%. Nearest road 0.01 km; nearest settlement 1.58 km. Immediate field verification and preparedness recommended.
23.80750556,92.83417222,Mizoram,Aizawl,548.5762329101562,41.63023430878184,92.51163179729296,100.0,70.0,91.38139748851114,CRITICAL,0.001891416808732,0.6128559494311149,96.0,90.63375156828371,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.4%. Nearest road 0.00 km; nearest settlement 0.61 km. Immediate field verification and preparedness recommended.
25.063472,92.807796,Assam,Cachar,172.34469604492188,43.65401095833712,97.00891324074915,100.0,70.0,93.85490228241204,CRITICAL,0.0319803306176109,1.1986111606526049,90.0,90.63171815017701,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 93.9%. Nearest road 0.03 km; nearest settlement 1.20 km. Immediate field verification and preparedness recommended.
24.84833,93.45917,Manipur,Tamenglong,993.8619995117188,41.54991634476675,92.333147432815,100.0,70.0,91.28323108804825,CRITICAL,0.0043763260358543,0.5376937103583642,96.0,90.56180005885355,IMMEDIATE ACTION,ACTIVE,CRITICAL landslide risk detected. Risk score 91.3%. Nearest road 0.00 km; nearest settlement 0.54 km. Immediate field verification and preparedness recommended.
